test_name,flakyStatus,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
org.assertj.core.util.throwables_getrootcause_test.should_return_cause_when_throwable_has_cause,0,0,0,0,0,1,0,0,0,1,2,0.004,15,10,0,1,1,1,1,1,2,2,0
org.assertj.core.condition.not_matches_test.should_match_if_condition_does_not_match,0,0,0,0,0,1,0,0,0,1,2,0.001,15,10,0,0,0,0,0,0,3,2,0
org.assertj.core.internal.intarrays.intarrays_assertcontains_test.should_pass_if_actual_and_given_values_are_empty,0,0,0,0,0,1,0,0,0,0,5,0.003,15,13,0,1,1,1,1,1,1,2,0
org.assertj.core.api.intarray.intarrayassert_endswith_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,2.134,27,23,0,1,1,1,1,1,2,2,0
org.assertj.core.error.descriptionformatter_format_expectingemptytext_test.should_return_empty_string[1],0,0,0,0,0,0,0,0,1,1,2,0.016,5,4,0,0,0,0,0,0,0,1,0
org.assertj.core.api.objectarray.objectarrayassert_endswith_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,2,0.073,22,14,0,1,1,1,1,1,1,2,0
org.assertj.core.api.booleanarray.booleanarrayassert_containsexactly_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,2,0.051,19,13,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.floats.floats_assertisnegative_test.should_fail_since_actual_is_not_negative_according_to_absolute_value_comparison_strategy,0,0,0,0,0,1,0,0,0,0,5,0.003,42,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floats.floats_assertisnotpositive_test.should_fail_since_actual_is_positive_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,13,1.797,56,33,0,0,1,1,1,1,1,3,0
org.assertj.core.api.doublearray.doublearrayassert_containsonlyonce_test.should_return_this,0,0,0,0,0,1,0,0,0,1,6,2.2,27,23,0,1,1,1,1,1,2,2,1
org.assertj.core.error.shouldbeofclassin_test.should_create_error_message,0,0,0,0,0,1,0,0,0,1,3,0.155,27,15,0,0,1,1,1,1,1,2,0
org.assertj.core.api.iterable.iterableassert_usingfieldbyfieldelementcomparator_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.01,25,18,0,1,1,1,1,1,1,2,0
org.assertj.core.api.double_.doubleassert_isgreaterthan_double_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.056,21,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontains_test.should_fail_if_actual_does_not_contain_values,0,0,0,0,0,1,0,0,0,0,10,0.363,69,29,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.objects.objects_assertislenientequalstobyignoringfields_test.should_pass_when_not_ignored_fields_are_equal,0,0,0,0,0,1,0,0,0,0,6,0.013,27,20,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.intarrays.intarrays_asserthassamesizeas_with_array_test.should_fail_if_size_of_actual_is_not_equal_to_expected_size,0,0,0,0,0,1,0,0,0,1,3,0.42,57,34,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.shortarrays.shortarrays_assertissortedaccordingtocomparator_test.should_fail_if_comparator_is_null,0,0,0,0,0,1,0,0,0,0,2,0.042,18,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainsonlyonce_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,5,0.059,39,25,0,1,1,1,1,1,1,2,0
org.assertj.core.api.bddassertions_then_test.then_int_array,0,0,0,0,0,1,0,0,0,0,3,0.033,23,17,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.iterables.iterables_assertcontainsexactly_test.should_pass_if_actual_and_given_values_are_empty,0,0,0,0,0,1,0,0,0,0,2,0.001,23,16,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.shortarrays.shortarrays_assertdoesnotcontain_test.should_throw_error_if_array_of_values_to_look_for_is_empty,0,0,0,0,0,1,0,0,0,0,11,1.655,33,23,0,0,0,1,1,1,1,3,0
org.assertj.core.error.shouldbelowercase_create_test.should_create_error_message,0,0,0,0,0,1,0,0,0,1,3,0.146,18,12,0,0,1,1,1,1,2,2,0
org.assertj.core.internal.iterables.iterables_assertdoesnothaveduplicates_test.should_pass_if_actual_is_empty,0,0,0,0,0,1,0,0,0,0,5,0.01,18,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.chararrays.chararrays_assertcontains_at_index_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,5,0.005,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.api.double_.doubleassert_isequalto_double_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.042,21,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.bytearrays.bytearrays_assertstartswith_test.should_fail_if_actual_starts_with_first_elements_of_sequence_only,0,0,0,0,0,1,0,0,0,0,14,0.004,56,27,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.strings.strings_assertequalsignoringwhitespace_successful_test.should_pass_if_both_strings_are_equal_ignoring_whitespace[9],0,0,0,0,0,0,0,0,0,0,3,0.008,18,9,0,0,1,1,1,1,2,2,0
org.assertj.core.api.bddassertions_then_test.should_build_throwableassert_with_throwable_thrown,0,0,0,0,0,1,0,0,0,0,2,0.038,18,14,0,1,1,1,1,2,2,3,0
org.assertj.core.internal.strings.strings_assertendswith_test.should_throw_error_if_suffix_is_null,0,0,0,0,0,1,0,0,0,0,3,0,12,9,0,1,1,1,1,1,1,2,0
org.assertj.core.util.sets_newhashset_test.should_return_new_hashset,0,1,0,0,0,1,0,0,0,2,5,0.007,16,11,0,1,1,1,1,2,2,2,0
org.assertj.core.internal.shorts.shorts_assertequal_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,4,0.111,40,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.doublearrays.doublearrays_asserthassamesizeas_with_array_test.should_pass_if_size_of_actual_is_equal_to_expected_size,0,0,0,0,0,1,0,0,0,0,2,0.028,17,15,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.bytes.bytes_assertisbetween_test.should_fail_if_actual_is_not_in_range_end,0,0,0,0,0,1,0,0,0,0,7,0.009,53,26,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.bytearrays.bytearrays_assertcontainssequence_test.should_pass_if_actual_and_sequence_are_equal_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,3,0.002,15,13,0,1,1,1,1,1,1,2,0
org.assertj.core.api.integer_.integerassert_isnotzero_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,4,0.047,21,13,0,1,1,1,1,1,0,2,0
org.assertj.core.internal.shorts.shorts_assertisbetween_test.should_fail_if_start_is_null,0,0,0,0,0,0,0,0,0,0,3,0,18,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.shorts.shorts_assertisnegative_test.should_fail_since_actual_can_not_be_negative_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,6,2.003,56,33,0,0,1,1,1,1,1,3,0
org.assertj.core.extractor.bynamesingleextractortest.should_throw_exception_if_no_object_is_given,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,0,1,1,1,0,1,0
org.assertj.core.internal.bytearrays.bytearrays_assertdoesnothaveduplicates_test.should_pass_if_actual_does_not_have_duplicates_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,2,0.001,24,15,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.paths.paths_asserthasparent_test.should_fail_if_actual_parent_is_not_expected_parent,0,0,0,0,0,1,0,0,0,0,12,0.036,52,23,0,1,1,1,1,1,1,2,8
org.assertj.core.internal.maps.maps_assertdoesnotcontain_test.should_throw_error_if_array_of_values_to_look_for_is_null,0,0,0,0,0,1,0,0,0,0,5,0.003,12,9,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.doublearrays.doublearrays_assertstartswith_test.should_fail_if_sequence_is_bigger_than_actual_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,12,0.346,53,27,0,1,1,1,1,1,1,2,0
org.assertj.core.api.integer_.integerassert_isequalto_int_test.should_return_this,0,0,0,0,0,0,0,0,0,1,5,1.951,27,22,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontains_test.should_pass_if_actual_contains_given_values_even_if_duplicated_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,2,0,16,13,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.iterables.iterables_assertareatmost_test.should_fail_if_condition_is_not_met_much,0,0,0,0,0,1,0,0,0,0,8,0.151,78,34,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.doublearrays.doublearrays_assertcontainsonly_test.should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not,0,0,0,0,0,1,0,0,0,0,5,0.074,16,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.bigdecimals.bigdecimals_assertnotequal_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,9,0.009,42,24,0,1,1,1,1,1,1,2,1
org.assertj.core.util.arrays_hasonlynullelements_test.should_return_true_if_array_has_only_null_elements,0,0,0,0,0,1,0,0,0,1,2,0,5,3,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.doublearrays.doublearrays_assertcontainssequence_test.should_fail_if_actual_does_not_contain_whole_sequence_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,10,0.022,54,27,0,1,1,1,1,1,1,2,0
org.assertj.core.util.iterables_isnullorempty_test.should_return_true_if_collection_is_empty,0,0,0,0,0,1,0,0,0,1,2,0.003,4,2,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainsonly_test.should_fail_if_actual_does_not_contain_given_values_only,0,0,0,0,0,1,0,0,0,0,13,0.363,69,30,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.bigdecimals.bigdecimals_assertlessthan_test.should_pass_if_actual_is_less_than_other_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,4,0.001,19,13,0,1,1,1,1,1,1,2,1
org.assertj.core.error.shouldcontain_create_test.should_create_error_message_differentiating_double_from_float,0,0,0,0,0,1,0,0,0,1,7,0.018,32,16,0,0,1,1,1,1,1,2,0
org.assertj.core.internal.intarrays.intarrays_assertcontainssequence_test.should_fail_if_actual_contains_first_elements_of_sequence,0,0,0,0,0,1,0,0,0,0,12,0.012,55,27,0,1,1,1,1,1,1,2,0
org.assertj.core.api.date.dateassert_iscloseto_test.should_verify_assertion_with_date_arg,0,0,0,0,0,0,0,0,0,0,2,0.01,16,11,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.longarrays.longarrays_assertstartswith_test.should_pass_if_actual_and_sequence_are_equal_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,3,0.01,15,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.files.files_assertequalcontent_test.should_fail_if_actual_is_not_file,0,0,0,0,0,1,1,1,1,0,6,0.017,45,21,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.files.files_asserthasextension_test.should_throw_error_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,3,0.004,38,20,0,1,1,1,1,1,1,2,0
org.assertj.core.api.double_.doubleassert_isnotequalto_double_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.03,20,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floats.floats_assertequal_float_with_offset_test.should_fail_if_second_float_is_null_but_not_the_first_whatever_custom_comparison_strategy_is,0,0,0,0,1,1,0,0,0,1,9,0.009,37,25,0,1,1,1,1,1,2,2,0
org.assertj.core.util.collections_duplicatesfrom_test.should_not_return_any_duplicates_if_collection_is_empty,0,0,0,0,0,1,0,0,0,1,2,0.002,4,2,0,0,0,0,0,0,0,1,0
org.assertj.core.api.float_.floatassert_isbetween_floats_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.074,20,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_assertcontainssubsequence_test.should_pass_if_actual_contains_both_partial_and_complete_subsequence,0,0,0,0,0,1,0,0,0,0,6,0.001,22,15,0,1,1,1,1,1,3,3,0
org.assertj.core.api.character.characterassert_isgreaterthan_char_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,3,0.049,21,13,0,1,1,1,1,1,0,2,0
org.assertj.core.internal.doublearrays.doublearrays_assertstartswith_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,10,0.059,39,25,0,1,1,1,1,1,1,2,0
org.assertj.core.error.shouldnothaveduplicates_create_test.should_create_error_message_with_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,1,5,0.024,33,18,0,0,1,1,1,1,2,2,0
org.assertj.core.internal.longarrays.longarrays_assertcontainsexactly_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,5,0.022,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.util.arrays_isarray_test.should_return_false_if_object_is_not_an_array,0,0,0,0,0,1,0,0,0,1,1,0.007,3,2,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.bytearrays.bytearrays_assertstartswith_test.should_fail_if_actual_does_not_start_with_sequence,0,0,0,0,0,1,0,0,0,0,14,0.004,56,27,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertdoesnotcontain_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,7,0.031,39,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.longs.longs_assertnotequal_test.should_fail_if_longs_are_equal_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,10,0.01,49,25,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.bytes.bytes_assertisnotzero_test.should_succeed_since_actual_is_not_zero,0,0,0,0,0,1,0,0,0,0,6,0.001,17,13,0,1,1,1,1,1,1,2,0
org.assertj.core.api.short_.shortassert_isgreaterthanorequalto_short_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,6,0.069,21,13,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.shorts.shorts_assertgreaterthan_test.should_pass_if_actual_is_greater_than_other,0,0,0,0,0,1,0,0,0,0,4,0.013,17,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.chararrays.chararrays_assertdoesnotcontain_test.should_throw_error_if_array_of_values_to_look_for_is_null,0,0,0,0,0,1,0,0,0,0,4,0.005,17,14,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisinsamehouras_test.should_pass_if_actual_is_in_same_hour_as_given_date,0,0,0,0,0,1,0,0,0,0,2,0.011,13,12,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.integers.integers_assertgreaterthan_test.should_fail_if_actual_is_equal_to_other_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,9,0.011,51,26,0,1,1,1,1,1,1,2,1
org.assertj.core.api.character.characterassert_usingdefaultcomparator_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.874,29,23,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.shortarrays.shortarrays_assertcontainsonly_test.should_throw_error_if_array_of_values_to_look_for_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,5,0.014,18,14,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontainssequence_test.should_pass_if_actual_contains_full_sequence_even_if_partial_sequence_is_found_before,0,0,0,0,0,1,0,0,0,0,7,0.011,19,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisafteryear_test.should_pass_if_actual_is_strictly_after_given_year,0,0,0,0,0,1,0,0,0,0,1,0,13,12,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.longarrays.longarrays_assertendswith_test.should_throw_error_if_sequence_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,7,0.002,17,14,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisinsameminuteas_test.should_throw_error_if_given_date_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,2,0.01,13,13,0,1,1,1,1,1,1,2,0
org.assertj.core.api.intarray.intarrayassert_doesnotcontain_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.937,27,23,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.booleanarrays.booleanarrays_assertcontains_test.should_pass_if_actual_contains_all_given_values,0,0,0,0,0,1,0,0,0,0,2,0.001,19,13,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.paths.paths_assertiswritable_test.should_fail_if_actual_exists_but_is_not_writable,0,0,0,0,0,0,0,0,0,0,2,0.388,50,23,0,1,1,1,1,1,1,2,0
org.assertj.core.api.date.dateassert_iscloseto_test.should_verify_assertion_with_date_arg_string_with_default_format,0,0,0,0,0,0,0,0,0,0,2,1.847,34,20,1,1,1,1,1,1,3,2,0
org.assertj.core.internal.iterables.iterables_assertstartswith_test.should_throw_error_if_sequence_is_null,0,0,0,0,0,1,0,0,0,0,3,0.003,20,14,0,0,0,1,1,1,2,2,0
org.assertj.core.api.bytearray.bytearrayassert_contains_at_index_test.should_return_this,0,0,0,0,0,0,0,0,0,1,9,2.061,46,32,0,1,1,1,1,1,3,3,0
org.assertj.core.util.preconditions_checknotnull_genericobject_test.should_return_object_if_it_is_not_null_nor_empty,0,0,0,0,0,1,0,0,0,1,3,0.536,24,18,0,1,1,1,1,1,2,3,0
org.assertj.core.api.chararray.chararrayassert_containsonly_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.999,28,23,0,1,1,1,1,1,2,2,0
org.assertj.core.api.double_.doubleassert_islessthan_double_test.should_return_this,0,0,0,0,0,0,0,0,0,1,5,1.991,29,23,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontainssequence_test.should_fail_if_actual_contains_first_elements_of_sequence,0,0,0,0,0,1,0,0,0,0,12,0.011,55,27,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.throwables.throwables_asserthascause_test.should_pass_if_actual_has_no_cause_and_expected_cause_is_null,0,0,0,0,0,1,0,0,0,0,1,0.008,9,7,0,1,1,1,1,1,1,1,0
org.assertj.core.internal.booleanarrays.booleanarrays_assertcontainsonlyonce_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,2,0.048,36,21,0,1,1,1,1,1,3,2,0
org.assertj.core.util.closeables_closequietly_test.should_ignore_thrown_errors,0,0,0,0,0,1,0,0,0,0,3,0.272,7,3,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.strings.strings_assertequalsignoringcase_test.should_pass_if_both_strings_are_equal_but_not_same,0,0,0,0,0,1,0,0,0,0,4,0.001,13,10,0,0,0,1,1,1,1,2,0
org.assertj.core.api.integer_.integerassert_ispositive_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,5,0.06,20,13,0,1,1,1,1,1,0,2,0
org.assertj.core.api.iterable.iterableassert_doesnotcontainnull_test.should_return_this,0,0,0,0,0,1,0,0,0,1,4,1.843,23,19,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.objectarrays.objectarrays_assertcontainssequence_test.should_fail_if_sequence_is_bigger_than_actual,0,0,0,0,0,0,0,0,0,0,11,0.01,52,27,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.bigdecimals.bigdecimals_assertisnotnegative_test.should_succeed_since_actual_is_not_negative,0,0,0,0,0,1,0,0,0,0,3,0.001,19,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertdoesnotcontain_at_index_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,8,0.001,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_assertcontainsexactly_test.should_fail_if_actual_does_not_contain_given_values_exactly,0,0,0,0,0,1,0,0,0,0,9,0.013,74,30,0,1,1,1,1,2,2,4,0
org.assertj.core.api.short_.shortassert_islessthan_short_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,6,0.076,21,13,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.files.files_assertcanread_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,7,1.781,53,31,0,0,1,1,1,1,1,2,1
org.assertj.core.internal.integers.integers_assertispositive_test.should_succeed_since_actual_is_positive,0,0,0,0,0,1,0,0,0,0,1,0.002,17,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertstartswith_test.should_pass_if_actual_starts_with_sequence_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,4,0.002,17,14,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floats.floats_assertequal_float_with_offset_test.should_fail_if_floats_are_not_equal_within_offset,0,0,0,0,0,1,0,0,0,0,10,0.004,57,28,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.files.files_assertisabsolute_test.should_pass_if_actual_is_absolute_path,0,0,0,0,0,1,0,0,0,0,3,0.197,14,9,0,1,1,1,1,1,1,2,3
org.assertj.core.internal.objectarrays.objectarrays_assertdoesnotcontain_at_index_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,5,0.092,41,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainsonly_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,8,0.076,39,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.chararrays.chararrays_assertdoesnotcontain_at_index_test.should_throw_error_if_index_is_null,0,0,0,0,0,1,0,0,0,0,4,0.004,17,14,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.maps.maps_assertcontainskeys_test.should_success_if_key_is_null,0,0,0,0,0,1,0,0,0,0,5,0,13,9,0,1,1,1,1,1,1,1,0
org.assertj.core.internal.bytearrays.bytearrays_assertnotempty_test.should_fail_if_actual_is_empty,0,0,0,0,0,1,0,0,0,0,5,0.341,41,23,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainssequence_test.should_pass_if_actual_contains_sequence,0,0,0,0,0,1,0,0,0,0,6,0,15,14,0,1,1,1,1,1,1,2,0
org.assertj.core.api.doublearray.doublearrayassert_doesnothaveduplicates_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.076,19,13,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.dates.dates_assertisinsamesecondas_test.should_pass_if_actual_is_in_same_second_as_given_date,0,0,0,0,0,1,0,0,0,0,4,0.024,15,12,0,1,1,1,1,1,1,2,0
org.assertj.core.api.long_.longassert_isnotequalto_long_test.should_return_this,0,0,0,0,0,0,0,0,0,1,6,1.884,27,22,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertdoesnotcontain_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,7,0.003,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objects.objects_assertisnotin_with_iterable_test.should_throw_error_if_iterable_is_null,0,0,0,0,0,1,0,0,0,0,4,0.005,16,14,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.files.files_assertisabsolute_test.should_fail_if_actual_is_not_absolute_path,0,0,0,0,0,1,0,0,0,0,6,0.14,46,21,0,1,1,1,1,1,1,2,3
org.assertj.core.internal.dates.dates_assertisinsamedayas_test.should_throw_error_if_given_date_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,3,0.001,13,13,0,1,1,1,1,1,1,2,0
org.assertj.core.util.standardrepresentation_tostringof_test.should_return_tostring_of_collection_of_collections,0,0,0,0,0,1,0,0,0,1,6,0.001,19,7,0,0,0,1,1,1,1,1,0
org.assertj.core.internal.chararrays.chararrays_assertcontains_test.should_pass_if_actual_contains_given_values_even_if_duplicated,0,0,0,0,0,1,0,0,0,0,7,0.001,17,14,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.intarrays.intarrays_assertdoesnothaveduplicates_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,10,0.064,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.api.iterable.iterableassert_haveatleast_test.should_return_this,0,0,0,0,0,0,0,0,0,1,11,2.003,35,28,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.iterables.iterables_asserthassize_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,7,1.533,54,32,0,0,1,1,1,1,1,3,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontainsnull_test.should_pass_if_actual_contains_null,0,0,0,0,0,1,0,0,0,0,6,0.004,20,15,0,1,1,1,1,1,1,2,1
org.assertj.core.util.introspection.fieldsupport_fieldvalues_test.should_extract_field,0,1,0,0,0,1,0,0,0,2,6,0.024,32,25,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.booleanarrays.booleanarrays_assertcontainsexactly_test.should_pass_if_actual_contains_given_values_exactly,0,0,0,0,0,1,0,0,0,0,1,0.02,22,13,0,1,1,1,1,1,2,2,0
